date,Aching Muscle Pain,Fatigue,Insomnia,Palpitations,Headache,Clouding of consciousness,Chest Tightness,Hip pain,Myalgia,Major depressive disorder,Sleep disorder,Anxiety,Anosmia,Shortness of breath,Dizziness,Long Covid,Lightheadedness,Chest pain,Ageusia,Mental health,Hypochondriasis
6/8/2022,491.715918,99.26013991,80.75451262,76.40421079,102.0279828,115.4887816,74.32929396,86.74644564,97.85210668,79.8206699,58.26169164,93.28809655,146.4859169,74.03023037,94.50198507,3659.680678,82.05848673,84.26572893,140.2063209,96.29008868,85.316378
7/8/2022,454.7072686,107.4127897,89.135095,79.20869548,104.2561871,164.1955792,79.13448091,95.15849233,104.3647447,92.30444338,62.82030939,117.8686811,167.0232594,75.04444602,99.89044034,4133.747523,80.46247935,87.13373402,151.3544265,114.1131331,70.08128852
8/8/2022,431.8888302,109.7706152,93.38371325,85.58724101,106.406861,149.7451788,91.48921946,93.03263095,98.92034477,86.45214993,74.72636849,134.7266177,130.2138985,83.03842016,97.726026,4299.831623,87.25227071,91.91669777,118.7910927,135.4771241,78.15004942
9/8/2022,523.4678592,103.95081,96.55845959,85.5795072,103.1024191,146.1210287,71.5237195,94.00266441,102.7169763,81.47425658,66.21091808,117.2616315,129.0348429,86.04424309,101.7970204,3899.873055,82.30239109,89.03678988,124.5126568,121.5355192,70.94220786
10/8/2022,462.0097799,100.4683936,94.3533727,84.62607756,96.691566,124.7239075,93.10297949,97.00737725,104.8832819,81.50542022,69.75738748,112.8107871,132.8826124,85.9895235,93.90564738,3708.64994,84.24953081,89.04160111,100.5384438,112.357329,64.6609173
11/8/2022,461.7201234,102.8272387,94.36971829,81.75713102,95.39163182,130.1391477,61.81858031,92.94200676,92.38312115,79.51204803,71.57349816,127.8285181,118.8730806,81.9948167,95.0496376,3584.004836,89.21922459,87.13202845,95.50719975,106.1392678,76.33408316
12/8/2022,407.9427171,94.66715943,92.51300663,76.07414161,96.4591749,155.5077545,61.83833946,79.6535023,95.64455789,77.75046765,66.60603466,108.8449869,135.0346269,78.01533614,95.9435129,3472.181692,81.35111,81.36097815,93.54874647,90.04741612,72.74934487
13/8/2022,364.6571487,83.00083663,88.17367124,75.45150703,100.0620749,104.8554843,73.5844857,82.713938,95.07343319,73.92737942,59.94139975,100.7578757,132.3887219,73.09821594,100.3991379,3424.664603,70.41580176,84.20356694,129.8869212,77.96822613,66.47216487
14/8/2022,327.1377181,101.6886972,92.57653125,81.73111071,102.2653818,117.5518893,74.62530313,93.92167078,104.3566134,85.32346641,86.66327368,99.46097188,121.1730469,79.01836664,94.56233781,3806.129118,86.32355307,87.04085973,131.5544362,84.72299604,69.1726056
15/8/2022,397.2531412,102.8379411,94.46598186,81.13413706,98.46311035,153.7605944,78.65745402,93.74047265,103.3084434,89.3430272,67.52366719,115.920983,106.3155024,86.0662731,98.96386493,4044.309784,89.51773483,92.78060308,103.0956079,124.9792609,73.669296
16/8/2022,420.9044257,107.4905939,97.33803576,82.08760963,98.26179059,139.263799,63.93966837,93.23215336,95.01706531,87.94475756,84.83891579,118.0608571,122.7973067,81.1502472,100.1928407,4140.045135,85.40863495,87.00896645,110.455957,111.4785904,87.13584445
17/8/2022,496.4688581,114.5279179,96.20351411,82.05857916,102.483009,155.5818407,79.73502203,89.85671217,102.2001167,91.21317648,80.37233919,122.1123977,124.4546621,88.13382823,96.34235347,3760.144117,87.41152519,89.88148517,131.9045061,118.1955613,69.17343207
18/8/2022,507.3747252,105.2550511,91.21572236,85.48055401,100.2652106,191.6994257,74.10844398,91.31407327,90.23927368,87.35773399,78.33109145,118.0766965,128.0064621,84.0496036,92.3022318,3856.646082,83.15761435,85.10541552,115.9505192,110.1676747,59.29141509
19/8/2022,429.3037325,102.9255251,89.21113441,82.67078933,104.2076623,151.5087253,71.29160781,86.84430499,96.76051174,85.15026644,59.0898136,114.0791594,97.38943106,81.2741917,95.6678834,3713.957693,84.09975335,87.02230895,107.4117919,102.1219424,61.98211825
20/8/2022,424.302147,94.84951191,89.21102262,77.01762735,100.2771376,161.0772419,91.94022519,87.33379031,101.1086974,80.66123618,62.42342697,116.7872787,142.3841393,77.62765127,97.46520985,3951.578709,75.56765426,87.02735192,92.7249921,83.25559782,70.05740294
21/8/2022,432.5154365,105.2476133,91.21430467,77.9671763,101.8161323,145.6049615,88.93920003,95.07218371,104.3687146,84.27899365,71.79289299,107.4117299,115.5848319,76.35431171,96.84074943,3949.209591,75.13819414,83.20740971,110.2578679,88.62034409,61.97389072
22/8/2022,457.3149079,105.2298686,97.27020271,85.96989044,101.6577475,151.390394,79.23924048,97.08466962,96.75949309,90.87482493,74.16328374,123.1869433,107.5120749,90.45553289,96.19351586,4235.506333,79.50689823,89.90884316,111.9634686,119.5198653,62.85690757
23/8/2022,448.8667335,121.8792905,97.25550525,84.50680702,99.06551907,155.2748319,74.0832873,102.2110867,97.84827211,88.57033744,83.5486359,126.9570381,120.4684541,107.5008397,100.3055522,3806.53855,89.52840127,89.18447975,106.5616287,128.9404733,77.22447464
24/8/2022,464.5841301,114.5817839,98.61722062,85.4885736,100.0744423,159.1200504,75.96384814,100.1481403,93.50130463,90.20405686,82.3475489,171.6104833,111.1761976,92.435107,98.0243797,3827.240359,84.05540494,91.93801528,96.79071889,123.5202876,66.4412479
25/8/2022,485.4657599,103.6285571,93.69386632,82.00049714,101.25709,134.2247514,60.02538791,92.98660112,95.69637934,91.28258017,81.4970647,116.7282238,101.8711006,85.98852297,108.90463,4016.645498,83.47266558,87.26045853,101.6249324,127.6090929,67.3433551
26/8/2022,521.0097425,95.07604864,92.72541847,85.49139977,96.65800868,130.4581131,58.68664687,89.97098792,88.10269911,85.59229204,66.61582832,104.7231401,104.4709595,84.04952902,93.31893632,3671.141174,79.38161505,80.65101984,95.42644903,106.1197259,61.07532333
27/8/2022,406.6549093,98.73252348,89.78060425,75.01401585,94.76978725,134.7695127,67.95504846,87.85125536,92.43800077,78.07435446,65.76007444,99.62728874,103.7921206,80.08374178,96.8555247,3628.249322,75.0389316,85.28689151,103.2444314,81.95678852,59.27665374
28/8/2022,428.5314179,98.69017607,89.30218976,84.57686692,101.8664816,126.7761314,76.46097294,93.11892837,90.25996553,88.33628108,73.59823279,109.3404191,93.57736824,76.50547405,98.13612574,3886.747479,70.6020956,88.06653112,110.2909638,77.89041124,57.48742594
29/8/2022,427.3289664,104.7808117,98.73378518,83.70165473,102.9145623,169.0764673,76.45699431,91.44084409,98.19714241,91.89929951,84.22555727,116.4622159,95.42273089,88.19909757,93.53414495,4060.845148,76.92847575,83.45202715,122.1299327,123.5223577,67.37049458
30/8/2022,470.6256002,106.0033959,96.22828174,85.45364955,100.3374471,163.3335996,67.19149011,94.50188918,98.19813753,90.77228558,79.00170455,116.4206543,105.2922498,90.34007336,126.1060632,4100.037694,81.38847599,85.32609237,95.30173824,127.625684,66.49328264
31/8/2022,422.6293534,99.92263199,94.24471554,81.10246827,94.98773047,136.4070622,68.26107405,82.20333476,100.0220762,83.23732331,82.71967699,118.1275157,98.57739439,82.79807398,94.61506184,3550.532226,77.84667792,83.4675893,106.6917613,127.6622282,70.0681307
1/9/2022,442.7411578,104.3583897,91.91178847,81.10076493,96.15347889,120.7727149,65.90610159,89.78297912,90.35393601,86.90763652,73.731484,104.4094995,90.40963072,79.56779551,100.2048675,3643.400796,80.57233509,80.25063424,92.33593974,122.3250259,64.67902428
2/9/2022,410.5701115,98.65790735,86.33681755,78.4714705,90.45921108,127.7924731,70.5270818,88.33017882,93.81341057,79.76617666,73.12496813,113.1566023,114.9281057,83.91659545,87.1842704,3217.815569,82.45577368,80.63048589,98.27580841,110.2316785,56.58637614
3/9/2022,402.885916,97.30824875,85.99727507,83.70374189,98.51136444,123.2084637,70.4185413,88.77308028,95.19072628,78.92184323,63.71016689,89.07075109,87.57797593,75.38599678,94.79744074,3032.336836,69.39411003,78.29913288,83.70709669,84.72863914,61.25861422
4/9/2022,380.793171,95.76869413,82.31123949,77.12701069,97.96004943,119.4408357,73.10678808,96.52401823,92.00032163,85.46388746,73.19322148,101.2953989,93.24347017,75.39609908,92.55214529,3390.631361,68.43647612,77.87187839,97.50997292,72.60275614,60.37258121
5/9/2022,472.9211854,103.729475,89.25736755,85.0023443,98.24301739,140.928615,88.80911294,90.37435591,91.02617563,90.89662939,75.36146284,143.9596648,64.80491501,79.72809862,95.9437106,3693.14682,75.97426425,82.48838534,89.59390578,100.8424864,58.62013604
6/9/2022,388.9660747,104.2771467,89.2519186,81.97031786,95.12740119,138.3974835,71.41963382,93.81385985,88.95356779,92.8296506,74.01862444,126.7892952,98.88978926,85.14227516,93.59568241,3234.371207,82.21226255,98.1882693,95.49201698,132.7287997,62.98663953
7/9/2022,390.5963167,105.0151128,90.81967922,83.19392416,93.2763117,135.9729653,75.17767119,86.66961881,87.1198072,90.42368632,77.5338937,116.6241701,109.1120652,82.95537691,92.24558645,3306.703731,79.4362609,84.24535072,79.527348,142.4233398,56.86058154
8/9/2022,424.2545876,109.8552056,84.42584324,77.67659148,90.15687634,136.7914841,63.04951994,79.8884431,91.62197886,84.28960015,80.15418794,103.1166057,91.07562062,76.49759369,95.23280575,3127.969629,76.71841895,84.66602972,87.31293433,128.1873981,59.48730092
9/9/2022,426.4637238,94.43685456,82.43899638,77.65644491,92.22577741,138.7300328,67.54885904,80.92075162,87.08281268,81.99586326,76.47848223,102.6869735,91.0380843,85.11295467,92.78545249,2898.803082,71.13101734,87.09266909,108.6402473,112.491807,51.60852417
10/9/2022,428.3055403,90.99740122,82.01748305,70.6706775,95.32746742,123.890719,82.12143174,87.66947689,92.31311018,86.70291347,63.3286645,102.710002,97.7391973,78.16419299,86.1399428,3200.186758,74.26656313,83.52577571,111.6848573,85.42529296,54.22875079
11/9/2022,460.5129899,100.6741588,84.93955061,83.77573303,99.59576845,123.5304476,66.86056468,100.0171423,96.08484863,89.23476618,69.4952634,119.8385176,83.93617097,74.88548942,103.8535299,2910.538446,90.41886958,88.69575826,78.89371131,88.28642229,63.85004209
12/9/2022,420.8178573,108.4186251,92.9192274,79.42276155,95.5162328,158.8356818,76.14426691,92.79406579,96.94685904,96.8952406,72.17255402,116.7771223,97.80886295,88.11137545,100.7892187,3216.126845,82.17031123,92.13790937,75.20278877,144.9111834,75.21769659
13/9/2022,439.4534272,106.0892012,93.37636175,83.02414231,98.54988229,173.296277,76.27060214,91.74092197,91.71758186,91.11136809,82.7064725,114.9094928,83.86132338,86.40379786,94.5585858,3254.303124,85.1469908,92.88293095,91.03316787,143.4474501,62.09226789
14/9/2022,502.2189147,105.4465868,93.92224015,83.8217093,97.60857256,157.5083989,65.48052144,91.62805196,91.59974316,93.21194148,88.73386524,120.2695664,105.615858,90.38169777,94.23362303,3215.508072,81.37601115,88.13394331,93.63666633,147.5209088,74.03497401
15/9/2022,455.772027,111.2587601,90.9792308,84.78924022,93.43645186,158.5478518,54.94460385,90.76835779,92.40486858,99.23640206,86.08614339,123.4907009,93.92588191,79.36093573,103.3067098,2989.811681,79.57717241,87.39078134,94.5559923,141.6749454,70.18744864
16/9/2022,417.2902524,102.2067329,84.63248846,79.49250452,88.87135183,139.4659454,67.35990844,80.55236594,90.71361046,86.36927804,77.20308032,108.0631207,109.7159158,77.53167755,89.75755455,2836.482749,69.79785091,86.10797291,109.7918258,118.082107,71.73425567
17/9/2022,401.9017686,95.30536228,81.12486382,77.01521473,95.47984502,120.1930934,58.24870167,91.76193689,84.34508011,79.42754277,57.69312387,97.79707259,102.4500834,71.62210962,95.67191189,2576.234015,71.64563726,81.12615239,106.0186949,92.98065514,60.92584368
18/9/2022,381.5167001,95.48153889,85.44982356,84.74519292,98.54686263,131.4034742,61.01340812,95.81379333,94.03739121,88.35369002,72.73201373,97.79356737,99.85873312,79.31703402,95.79912379,2393.193071,64.19453891,88.39794929,113.2626957,88.52981128,58.61587279
19/9/2022,403.7973923,97.88712544,88.4374423,84.73696903,102.6526603,139.4314582,64.18315142,90.70782415,93.06937032,91.33591456,79.79427764,104.6796467,111.5077478,87.52142015,96.41506328,2868.844446,81.4381903,100.3100972,96.3361689,138.6916388,66.3473822
20/9/2022,445.8314345,106.4031051,86.48473436,82.33941709,98.50362458,153.1737572,71.89107465,87.64179571,88.37019887,94.43709655,77.07907672,111.6631408,91.79827429,91.80043779,94.28178266,3001.656351,72.39344906,91.78918514,102.3183463,140.1667054,64.79082978
21/9/2022,565.2854532,111.4962697,87.45191938,77.20637615,96.48163267,150.4399754,79.66871483,86.45350718,91.43996106,95.50239739,79.75789151,115.1043348,106.3972875,88.38691928,95.48509826,2739.598245,78.70103946,91.78591186,106.1874343,135.7185864,69.45358433
22/9/2022,510.8094432,99.274908,84.0624887,79.78976304,95.56475679,130.4285586,66.65949614,90.1235613,90.9238441,94.51967041,75.32914785,122.9884738,115.579811,86.76278364,98.88314356,2550.174497,82.38387977,88.87829997,114.5180202,143.1109563,61.90403593
23/9/2022,435.7488867,92.63473918,85.02758554,69.50525225,90.32126223,140.3248327,69.64608664,82.60308669,88.26700876,85.55750052,68.14660451,103.849117,102.9393381,74.46973419,95.29498057,2530.148891,79.66166014,84.71018024,98.18824388,132.8110027,56.6148853
24/9/2022,480.8067549,90.12881088,77.12431678,74.84137342,95.5446638,129.6291132,74.53677366,93.07789927,91.31676927,82.67274327,62.00039627,96.97737882,117.3101521,72.15782306,100.6436359,2404.041413,80.57702154,85.82645968,105.8515909,94.44747739,65.67590429
25/9/2022,418.1657144,94.82607655,79.13871239,79.74559164,102.9216391,127.2470169,76.25600675,95.06890065,90.64175929,88.25674842,69.96360983,99.8809737,128.9978593,83.16261678,91.17148102,2452.614963,76.08634011,89.69288715,116.9566711,94.41460518,52.09901853
26/9/2022,437.6119927,98.19373339,88.03224161,80.61370552,96.7193643,151.8954149,65.82403062,91.10662581,96.48070096,95.15655608,77.89667188,115.8827272,134.3282485,88.65658978,106.2231517,2660.162059,83.44489478,89.75689647,86.76250016,157.3550206,61.91080667
27/9/2022,431.1388906,100.7709795,86.18161531,81.61322106,96.15541661,130.1945343,70.98344141,89.14872226,94.63589036,95.16701191,82.31798456,110.1177123,122.2245469,84.07103845,94.64789625,2642.102547,87.98676401,87.61043412,94.01776529,149.4531043,63.41494031
28/9/2022,486.2420114,98.12293135,89.93274491,90.99621832,97.03838159,135.0982394,59.17343483,85.20543591,90.46519346,97.1890465,87.65478467,113.0479314,137.2876844,84.07527584,94.67532267,2395.685423,72.48520422,86.71667593,126.9890664,155.7372566,71.71701904
29/9/2022,515.5256043,95.54986327,87.7994341,90.99157009,96.0785168,130.942855,70.43882109,90.16040792,91.95505684,101.3152522,82.3910936,105.8240895,109.8408514,86.89679604,95.72944679,2617.953842,72.54647197,82.00679868,112.9708351,155.7267439,65.68233701
30/9/2022,476.5757174,92.59881227,79.41021043,80.06840529,88.7745319,130.9321516,68.70644568,77.26136516,89.11561702,85.11260767,71.75302629,120.3190968,126.6443531,80.52694847,88.39015691,2319.813607,69.83016962,83.26068104,119.6046851,128.9996337,63.42609198
1/10/2022,328.3118515,86.02943591,73.82138761,85.55412717,92.9174541,136.7321889,71.34371083,88.18607251,88.57406556,76.98113628,60.27427655,95.53605554,100.5113819,74.12990669,90.64870346,2134.681569,67.9915152,85.54076945,96.69102316,94.38660731,50.56686794
2/10/2022,298.4944279,89.96252911,74.754964,86.46538694,89.80608188,123.8938777,60.93137417,91.17338037,92.60850629,77.99704673,63.82373849,95.56172713,94.91598383,73.20284439,90.78867239,2099.051222,70.72602736,86.19322599,119.5393211,89.67554449,59.61924772
3/10/2022,440.0977726,86.47615102,86.89959676,85.52831167,96.00324306,152.4172077,73.05435502,86.14054197,94.27531497,98.24050485,81.28318706,114.3868272,116.8766135,86.91335052,96.07993184,2435.603116,83.44102422,87.64293911,123.1324901,157.3074252,61.88331886
4/10/2022,447.0228139,95.60529356,89.71871821,86.0334463,100.1633445,141.03254,83.91005363,87.1212232,93.78252578,99.14129309,91.34844082,120.7838923,119.6148164,86.94346638,90.84061123,2514.825344,80.65798729,91.25874646,77.41094628,163.9425493,64.91164447
5/10/2022,474.6571974,99.37297129,86.9311587,93.52770579,98.13115556,142.6778669,58.73421141,92.0795949,92.58312875,96.03919491,91.22175398,116.2107322,123.6818299,89.65312158,97.19360455,2607.439549,78.79118584,93.52191776,106.253949,164.6546934,73.2314297
6/10/2022,485.1104087,99.43400402,84.99259922,92.51826732,96.09162563,150.3557096,57.0424115,84.17461942,92.9470828,89.95748566,82.90351344,117.3868308,97.4154207,84.07265777,93.23634038,2623.402927,82.42339244,86.03401479,103.6104673,171.0007282,64.9170739
7/10/2022,445.1903066,84.66367633,85.01284051,85.03770627,97.15418795,128.3138957,76.2933933,85.2141758,87.7241169,82.79474799,68.32756591,105.0099287,120.7154568,83.72815341,86.73917233,2383.754272,77.90440769,86.18043163,113.6530045,157.3234365,58.12850282
8/10/2022,483.327847,81.38311192,77.53147783,74.75516729,96.07258827,125.3504311,58.69835663,88.03342079,91.84740517,79.75832891,53.72911838,96.3570894,115.2673582,84.09999361,88.71438009,2402.185243,77.81205219,82.6621472,116.6529604,106.0347514,61.89126923
9/10/2022,464.6417355,91.58450678,82.20864042,86.1336368,97.01781911,122.8522946,78.82543501,101.1609324,90.13089528,83.50544746,72.83263128,120.9939413,115.0076675,75.99545805,89.78761436,2282.04982,67.85694117,85.3133843,128.2865471,145.3754817,97.24207315
10/10/2022,542.912551,96.4151661,90.82468848,94.35261204,99.10035017,141.819506,74.82686711,91.01599494,92.66300254,102.9810479,77.44369406,205.1444177,124.4947987,92.72573144,92.97952971,2619.458901,71.3178988,82.47252093,125.684157,452.2414435,75.86273407
11/10/2022,453.3609934,103.2892674,94.56676595,86.79788769,97.05334777,140.3586383,80.72584448,91.02453749,92.62435143,98.82040999,77.43618263,180.3015051,124.5865373,81.53523077,87.71645628,2567.268982,80.9929129,91.50459665,108.5279899,235.1542962,63.2381426
12/10/2022,488.0009895,99.4312776,87.95530319,83.02406377,96.07568306,155.984444,76.53032953,91.0349574,95.09671743,94.68325358,83.29452517,157.7553621,119.0213234,82.48512164,93.05626981,2690.586937,80.06079447,91.04725923,105.9728149,176.4206915,78.81227349
13/10/2022,544.0517522,103.8648389,88.82547451,92.46435057,95.02514036,134.1990015,67.99346672,98.05299598,94.015893,98.96444524,97.97214386,145.4888638,99.85915057,88.0290506,99.39649293,2849.705484,74.79656565,84.63463623,121.5134528,167.4438782,66.16058906
